filename,dominant_color_rgb,description
11544_00.jpg,"(39, 54, 62)",a woman wearing a black top with lace detailing
11545_00.jpg,"(53, 73, 107)",a woman wearing a blue top with a v - neck
11546_00.jpg,"(235, 213, 220)",t - shirt - white / red
11547_00.jpg,"(240, 238, 65)",t - shirt with snoop print
11549_00.jpg,"(17, 18, 20)",superdrye - t - shirt - black / red
11550_00.jpg,"(149, 139, 109)",a woman wearing a green sweater with laces
11552_00.jpg,"(21, 24, 32)",tommy hier - t - shirt - navy
11553_00.jpg,"(59, 62, 67)",tiger print t - shirt - black
11554_00.jpg,"(224, 218, 202)",a white bodysuit with a rib knit and buttons
11555_00.jpg,"(245, 245, 245)",a white t - shirt with the words ' i ' m ' in black
11557_00.jpg,"(245, 245, 245)",a cropped top with a striped pattern
11558_00.jpg,"(114, 109, 87)",superdrye - t - shirt - olive green
11559_00.jpg,"(33, 34, 35)",a black sweater with a white stripe on the front
11560_00.jpg,"(55, 51, 48)",a black and white patterned top with a short sleeve
11561_00.jpg,"(56, 55, 58)",the north sea t - shirt
11562_00.jpg,"(245, 246, 246)",a white t - shirt with a grey collar
11563_00.jpg,"(35, 38, 51)",a navy t - shirt with a white stripe and the word gat
11566_00.jpg,"(238, 224, 199)",superdry - t - shirt - white
11567_00.jpg,"(13, 15, 22)",superdrye - long sleeved top - dark green
11568_00.jpg,"(7, 8, 10)",a black sweater with a lace - trimmed neck
11570_00.jpg,"(20, 22, 21)",tommy tee - t - shirt - black
11571_00.jpg,"(20, 22, 24)",tommy jeans - t - shirt - black
11572_00.jpg,"(239, 190, 199)",t - shirt with heart print
11574_00.jpg,"(246, 246, 246)",a black swimsuit with straps and a black bodysuit
11575_00.jpg,"(222, 115, 124)",a woman wearing a pink top with a scoop neck
11576_00.jpg,"(234, 207, 208)",a white t - shirt with a cartoon character on the front
11577_00.jpg,"(146, 9, 39)",a red top with a v - neck and three - quarter sleeves
11578_00.jpg,"(24, 22, 23)",a black t - shirt with the word baror in red and pink
11579_00.jpg,"(242, 209, 220)",guess - t - shirt - pink
11580_00.jpg,"(65, 64, 70)",a cropped crop top with the word levis in white and black
11581_00.jpg,"(246, 246, 246)",long sleeve - long sleeved top - white
11582_00.jpg,"(224, 202, 198)",a pink sweater with a scoop neck and long sleeves
11583_00.jpg,"(172, 175, 160)",a white top with a ru ru ru
11585_00.jpg,"(239, 209, 217)",tommy - t - shirt - white / pink
11586_00.jpg,"(14, 15, 17)",a black turtle neck sweater
11587_00.jpg,"(8, 39, 48)",a green sweater with a fish print on the front
11588_00.jpg,"(32, 39, 57)",the logo tee in navy
11589_00.jpg,"(45, 51, 40)",a green and yellow tiger print top
11591_00.jpg,"(86, 86, 96)",a black and white top with a geometric pattern
11592_00.jpg,"(15, 17, 16)",the black top is a short sleeved top with a twist
11593_00.jpg,"(18, 17, 15)",a grey t - shirt with se se se se se se se se se se se se se se se
11594_00.jpg,"(194, 21, 41)",a red top with lace detailing
11595_00.jpg,"(21, 22, 23)",a black sweater with a scoop neck and long sleeves
11596_00.jpg,"(27, 67, 74)",a green top with a v - neck and a white trim
11597_00.jpg,"(21, 23, 25)",a black t - shirt with a white logo on the front
11598_00.jpg,"(19, 21, 20)",a black bodysuit with long sleeves and a long sleeve
11601_00.jpg,"(23, 24, 25)",a black blouse with pink flowers on it
11602_00.jpg,"(243, 219, 196)",a woman wearing a nude colored turtle neck sweater
11603_00.jpg,"(238, 179, 40)",a yellow bodysuit with a long sleeve and a v - neckline
11604_00.jpg,"(24, 25, 27)",2 pack - t - shirt - black
11605_00.jpg,"(33, 32, 36)",a black and white striped top with a black and white stripe
11607_00.jpg,"(184, 192, 205)",gap150 - sweatshirt - light grey mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel mel
11609_00.jpg,"(85, 144, 166)",a blue sweater with a v - neck and long sleeves
11610_00.jpg,"(109, 27, 50)",a woman wearing a red top with a v - neck
11611_00.jpg,"(33, 33, 30)",a black top with feathers on the neck
11612_00.jpg,"(200, 27, 36)",a red blouse with a button down the front
11614_00.jpg,"(15, 16, 18)",a black top with a silver trim
11615_00.jpg,"(231, 242, 126)",a woman wearing a yellow t - shirt with a black logo
11616_00.jpg,"(26, 29, 30)",do i look like i do t - shirt
11617_00.jpg,"(21, 20, 16)",a black top with a sheer neckline and a lace trim
11618_00.jpg,"(14, 68, 75)",a green t - shirt with a cutout
11619_00.jpg,"(132, 137, 146)",striped - long sleeved top - navy
11620_00.jpg,"(26, 27, 30)",a grey sweatshirt with a white kangaroo on the front and a white kangaroo on the back
11621_00.jpg,"(218, 193, 163)",a woman wearing a beige sweater
11622_00.jpg,"(91, 87, 53)",a green sweater with buttons on the front
11623_00.jpg,"(172, 192, 223)",a blue and white striped top with a bow neck
11624_00.jpg,"(69, 63, 67)",a grey sweater with a high neck and long sleeves
11625_00.jpg,"(26, 28, 28)",a black top with yellow and blue flowers
11627_00.jpg,"(217, 196, 190)",striped - long sleeved top - white
11628_00.jpg,"(162, 155, 145)",a white top with a scoop neck and long sleeves
11629_00.jpg,"(176, 75, 87)",t - shirt - white
11630_00.jpg,"(236, 201, 127)",a yellow t - shirt with a striped pattern
11633_00.jpg,"(33, 32, 37)",a black t - shirt with a cartoon character on it
11636_00.jpg,"(128, 122, 121)",a black and blue patterned top with a round pattern
11637_00.jpg,"(95, 129, 174)",a blue t - shirt with a white logo
11639_00.jpg,"(206, 198, 188)",a white top with a tie around the waist
11640_00.jpg,"(242, 212, 209)",a pink and white striped top
11641_00.jpg,"(28, 31, 32)",a black t - shirt with two hands on it
11642_00.jpg,"(13, 16, 17)",a black blouse with buttons and a v neckline
11643_00.jpg,"(30, 28, 20)",a white t - shirt with a cat on it
11644_00.jpg,"(32, 31, 36)",a black top with a v - neck and three - quarter sleeves
11645_00.jpg,"(205, 4, 42)",a red crop top with a black patch on the chest
11646_00.jpg,"(20, 21, 23)",a black top with a long sleeve and a v - neck
11647_00.jpg,"(18, 17, 16)",a black dress with a lace top and a mermaid skirt
11648_00.jpg,"(247, 119, 76)",a woman wearing an orange sweater
11650_00.jpg,"(158, 214, 226)",a woman wearing a blue striped top
11651_00.jpg,"(21, 22, 23)",a black sweater with a rib knit
11652_00.jpg,"(245, 245, 246)",a white top with a v - neck and three - quarter sleeves
11653_00.jpg,"(230, 212, 198)",a striped sweater with a long sleeve and a round neck
11654_00.jpg,"(180, 183, 164)",a white top with a scoop neck and long sleeves
11655_00.jpg,"(240, 202, 205)",t - shirt with print
11656_00.jpg,"(208, 106, 115)",striped - long sleeved top - red
11657_00.jpg,"(216, 5, 34)",guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess
11658_00.jpg,"(245, 245, 245)",a grey sweater with a v - neck and a long sleeve
11661_00.jpg,"(40, 55, 134)",gap - long sleeved top - blu blue
11662_00.jpg,"(147, 52, 43)",a red sweater with a twist on the front
11663_00.jpg,"(246, 246, 246)",a black tank top with a sheer back
11664_00.jpg,"(14, 16, 16)",a black t - shirt with the words ' don ' in white letters
11665_00.jpg,"(39, 39, 51)",a navy sweatshirt with a white logo on the front
11666_00.jpg,"(183, 153, 181)",a woman wearing a purple top with a twisty twist
11667_00.jpg,"(208, 182, 194)",t - shirt with floral print
11669_00.jpg,"(35, 37, 47)",a black and white blouse with a geometric pattern
11671_00.jpg,"(245, 245, 245)",calvins - long sleeved top - white
11672_00.jpg,"(245, 245, 245)",the north face - polo - white
11673_00.jpg,"(29, 30, 32)",a black bodysuit with a v - neck and long sleeves
11674_00.jpg,"(144, 135, 122)",t - shirt - bas white
11677_00.jpg,"(144, 135, 122)",t - shirt - bas white
11678_00.jpg,"(33, 42, 62)",a striped top with a long sleeve and a round neckline
11679_00.jpg,"(94, 94, 105)",the top is a grey and black color
11680_00.jpg,"(245, 245, 245)",a white cropped top with a zipper
11681_00.jpg,"(222, 232, 162)",pu puzi - long sleeved top - yellow
11682_00.jpg,"(49, 5, 5)",a red top with a bow on the back
11685_00.jpg,"(31, 32, 34)",a black t - shirt with a short sleeve and a round neckline
11687_00.jpg,"(246, 246, 246)",a black top with a white lace on the neck
11688_00.jpg,"(22, 24, 26)",a black t - shirt with pink outlines on the front
11689_00.jpg,"(23, 25, 24)",t - shirt with print
11690_00.jpg,"(19, 53, 74)",a navy blue top with a cow neck
11691_00.jpg,"(42, 40, 45)",a black floral print top with a bow neck
11692_00.jpg,"(184, 10, 44)",a red top with white butterflies on it
11693_00.jpg,"(30, 28, 45)",a woman wearing a navy sweater
11695_00.jpg,"(231, 217, 206)",a pink blouse with a polka print
11696_00.jpg,"(226, 183, 190)",tommy - long sleeved top - white
11698_00.jpg,"(31, 32, 34)",a black top with a v - neck and a side split
11700_00.jpg,"(220, 216, 200)",a white cardigan sweater with buttons
11701_00.jpg,"(40, 40, 64)",the wrl crop top in navy
11702_00.jpg,"(122, 58, 46)",a brown sweater with scalls on the shoulders
11703_00.jpg,"(48, 49, 57)",the ladies ' s golf sleeveless polo shirt in navy
11704_00.jpg,"(217, 222, 247)",a blue top with a white stripe and a v - neckline
11705_00.jpg,"(247, 165, 34)",a cropped cropped cropped sweater in mustard
11708_00.jpg,"(77, 81, 91)",a navy and white blouse with a floral print
11710_00.jpg,"(226, 203, 197)",a pink top with lace trim and a v - neckline
11711_00.jpg,"(110, 68, 60)",a brown sweater with lace detailing
11712_00.jpg,"(107, 96, 85)",a black top with a metallic effect
11714_00.jpg,"(222, 182, 81)",a woman wearing a yellow sweater with buttons
11716_00.jpg,"(245, 245, 245)",striped tee - t - shirt - white
11717_00.jpg,"(246, 246, 245)",a white top with lace trim and a spaghetti neckline
11718_00.jpg,"(243, 204, 202)",t - shirt with print and logo
11719_00.jpg,"(246, 246, 246)",a black shirt with a white logo on the front
11720_00.jpg,"(245, 245, 245)",a black top with a lace neck and sleeves
11721_00.jpg,"(26, 27, 29)",the crop tee in black
11722_00.jpg,"(245, 245, 245)",a white shirt with a button on the front
11724_00.jpg,"(38, 38, 34)",black cropped crop top
11725_00.jpg,"(65, 52, 57)",se se se se se se se se se se se se se se se se se se se se se
11727_00.jpg,"(47, 73, 160)",striped tee - t - shirt - blue
11728_00.jpg,"(194, 198, 181)",a white and green striped top
11730_00.jpg,"(252, 67, 118)",a pink top with a scoop neckline
11732_00.jpg,"(160, 162, 124)",a women ' s bodysuit in a green color
11734_00.jpg,"(19, 62, 75)",a green top with a v - neck and a short sleeve
11735_00.jpg,"(166, 170, 182)",a white t - shirt with a black bird on the chest
11736_00.jpg,"(236, 204, 203)",a pink t - shirt with a shoulder and a shoulder band
11739_00.jpg,"(36, 49, 80)",a woman wearing a navy blue camo camo camo camo camo camo camo camo camo camo camo cam camo camo camo camo camo camo camo camo camo camo
11740_00.jpg,"(32, 31, 37)",a black top with a v - neck and three - quarter sleeves
11741_00.jpg,"(213, 61, 59)",true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true
11743_00.jpg,"(143, 232, 186)",a green t - shirt with a v - neck and a short sleeve
11744_00.jpg,"(24, 20, 20)",a black blouse with white and red hearts on it
11745_00.jpg,"(20, 21, 23)",a black crop top with pink logo
11746_00.jpg,"(18, 19, 21)",a black turtle neck sweater
11747_00.jpg,"(15, 17, 20)",t - shirt - black / white
11749_00.jpg,"(16, 17, 18)",a black top with lace detailing and a v neckline
11750_00.jpg,"(23, 24, 26)",a black top with white feathers on it
11751_00.jpg,"(17, 18, 20)",a black turtle neck sweater
11752_00.jpg,"(207, 143, 4)",a mustard yellow top with spaghetti straps
11753_00.jpg,"(145, 160, 184)",a white and blue striped blouse with a square pattern
11754_00.jpg,"(20, 21, 23)",space traveler - t - shirt - black
11756_00.jpg,"(246, 246, 245)",the white t - shirt is a short - sleeved top with a scooped neckline
11757_00.jpg,"(30, 31, 36)",a black shirt with a gold lion on the front
11758_00.jpg,"(42, 44, 63)",the top is made from a soft jersey fabric and has a scoop neckline
11759_00.jpg,"(76, 71, 67)",a black and gold top with a floral print
11760_00.jpg,"(12, 13, 15)",se se se se se se se se se se se se se se se se se se se se se
11761_00.jpg,"(56, 64, 79)",a white sweater with navy stripes and a black tie
11762_00.jpg,"(17, 19, 18)",a black sweater with a high neck and long sleeves
11763_00.jpg,"(177, 40, 49)",a red bodysuit with a long sleeve and a shoulder tie
11764_00.jpg,"(12, 14, 13)",a black blouse with a red collar and a black top
11765_00.jpg,"(35, 35, 38)",a black top with a butterfly design on the shoulders
11768_00.jpg,"(188, 190, 171)",a white sweater with bell sleeves and bell sleeves
11771_00.jpg,"(21, 22, 24)",the black zip sweatshirt with zip
11772_00.jpg,"(21, 23, 28)",the basic tee in black
11773_00.jpg,"(53, 57, 49)",a green sweater with a long sleeve and a shoulder
11774_00.jpg,"(245, 224, 200)",rib knit bodysuit - bodysuit - nude
11775_00.jpg,"(19, 16, 19)",a black and red blouse with hearts on it
11776_00.jpg,"(142, 183, 224)",the original tee - t - shirt - blue
11779_00.jpg,"(12, 13, 15)",a black t - shirt with the words ' ' ' ' and ' ' ' '
11780_00.jpg,"(213, 181, 215)",tommy tee - t - shirt - lila
11781_00.jpg,"(213, 197, 119)",a woman wearing a yellow t - shirt
11782_00.jpg,"(202, 60, 45)",a woman wearing an orange bodysuit with a deep red rib knit
11783_00.jpg,"(38, 39, 49)",t - shirt - white / navy
11784_00.jpg,"(234, 139, 155)",superdrye - long sleeved top - red
11785_00.jpg,"(192, 202, 213)",a white t - shirt with a graphic of fish and a fish
11787_00.jpg,"(150, 36, 50)",a red lace top with a long sleeve and a long sleeve
11788_00.jpg,"(53, 51, 45)",a black floral top with a long sleeve and a scooped back
11790_00.jpg,"(44, 60, 66)",the top is a dark green blouse with a tie at the front
11793_00.jpg,"(27, 28, 30)",the black top is a great alternative for a casual outfit
11795_00.jpg,"(24, 24, 24)",a black top with a jewel collar and a silver necklace
11796_00.jpg,"(21, 22, 23)",a grey top with a long sleeve and a long sleeve
11797_00.jpg,"(227, 86, 53)",a woman wearing an orange top
11798_00.jpg,"(237, 189, 192)",calvin - sweatshirt - light pink
11800_00.jpg,"(27, 26, 23)",a black t - shirt with a pink print on the front
11801_00.jpg,"(130, 52, 45)",a white t - shirt with red and black letters
11802_00.jpg,"(188, 116, 165)",a white sweatshirt with a pink and purple logo
11804_00.jpg,"(33, 32, 38)",a black t - shirt with a white face and a black tie
11805_00.jpg,"(245, 245, 245)",a white sweater with lace detailing
11806_00.jpg,"(57, 56, 61)",t - shirt with print
11807_00.jpg,"(181, 120, 88)",a striped top with a long sleeve and a round neckline
11809_00.jpg,"(12, 14, 19)",a black top with a jewel collar
11810_00.jpg,"(194, 149, 152)",tommy - long sleeved top - light grey
11811_00.jpg,"(165, 55, 59)",a red blouse with a hoodie and lace detailing
11812_00.jpg,"(46, 52, 83)",a t - shirt with a gold - plated eagle on the front
11813_00.jpg,"(210, 216, 232)",a woman wearing a white turtle neck top
11815_00.jpg,"(246, 246, 246)",t - shirt with logo - t - shirt - white
11816_00.jpg,"(237, 206, 210)",tommy - t - shirt - white
11817_00.jpg,"(244, 225, 223)",t - shirt - light pink
11818_00.jpg,"(249, 43, 41)",a red t - shirt with a v - neck and short sleeves
11819_00.jpg,"(15, 17, 17)",a black bodysuit with a v - neck and long sleeves
11820_00.jpg,"(245, 245, 245)",a white turtle neck sweater
11821_00.jpg,"(15, 15, 16)",a black top with a puff neck and short sleeves
11822_00.jpg,"(204, 17, 49)",hollis women ' s t - shirt
11823_00.jpg,"(66, 30, 48)",a woman wearing a purple top with a long sleeve
11824_00.jpg,"(103, 100, 69)",a woman in a green bodysuit
11825_00.jpg,"(22, 22, 19)",a black bodysuit with the logo of the coca cola cola cola cola cola cola cola cola cola cola cola
11826_00.jpg,"(58, 59, 66)",t - shirt with logo print
11827_00.jpg,"(46, 45, 50)",a black and white striped top with a white stripe
11828_00.jpg,"(245, 245, 246)",t - shirt with rhines
11829_00.jpg,"(251, 102, 83)",a woman wearing a coral colored sweater
11830_00.jpg,"(31, 37, 58)",a woman wearing a navy sweatshirt with a rainbow - striped logo
11831_00.jpg,"(34, 36, 65)",a woman wearing a navy top with a scoop neck
11832_00.jpg,"(31, 33, 35)",a cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped
11833_00.jpg,"(247, 72, 166)",a woman ' s pink sweater
11834_00.jpg,"(24, 31, 42)",a woman wearing a navy t - shirt with red trims
11835_00.jpg,"(30, 34, 53)",a woman wearing a navy turtle neck sweater
11837_00.jpg,"(35, 36, 41)",a black top with pink flowers on it
11838_00.jpg,"(186, 88, 92)",a pink top with a ru ru ru
11839_00.jpg,"(221, 153, 96)",a woman wearing a tan t - shirt
11840_00.jpg,"(245, 245, 245)",a white top with fringes on the shoulders
11842_00.jpg,"(44, 44, 55)",a woman wearing a black sweater with a long sleeve
11843_00.jpg,"(251, 137, 192)",a pink turtle neck sweater
11844_00.jpg,"(245, 245, 245)",a white t - shirt with a round neckline
11845_00.jpg,"(11, 12, 16)",a black blouse with white polka dots
11846_00.jpg,"(16, 21, 25)",a black turtle neck sweater
11847_00.jpg,"(143, 65, 54)",a woman wearing a brown sweater
11848_00.jpg,"(42, 44, 56)",the tank top in black
11849_00.jpg,"(245, 245, 245)",the white top is a short sleeved top with a scooped neckline
11850_00.jpg,"(180, 197, 199)",a white top with lace trims and a lace trim
11852_00.jpg,"(208, 201, 184)",a white top with a tie around the front
11853_00.jpg,"(245, 245, 245)","the white blouse is a simple, relaxed, and comfortable piece"
11855_00.jpg,"(209, 146, 131)",a cropped cropped cropped crop top with a cropped cropped cropped cropped cropped
11856_00.jpg,"(30, 32, 58)",a navy top with a round neck and a round neckline
11857_00.jpg,"(206, 106, 27)",a woman wearing an orange t - shirt
11859_00.jpg,"(20, 21, 20)",a black top with se se se se se se se se se se se se se se se se se
11860_00.jpg,"(54, 57, 80)",the polo shirt in white
11861_00.jpg,"(25, 26, 28)",a black bodysuit with a long sleeve and a scoop neck
11862_00.jpg,"(22, 23, 22)",a black blouse with a floral print
11863_00.jpg,"(245, 245, 245)",a white tank top with a side slit
11865_00.jpg,"(16, 19, 25)",a black top with a v - neck and long sleeves
11866_00.jpg,"(61, 18, 41)",a purple crop top with a black strap
11867_00.jpg,"(65, 90, 83)",a green top with a round neck and short sleeves
11868_00.jpg,"(64, 14, 22)",a burgundy top with floral print
11869_00.jpg,"(36, 38, 61)",the t - shirt with the word ' s ' t ' s ' s in white
11871_00.jpg,"(110, 22, 40)",a woman wearing a red sweater with a zipper
11873_00.jpg,"(24, 25, 29)",a black sweatshirt with pink flowers on it
11874_00.jpg,"(98, 36, 54)",a women ' s t - shirt with the words real girls
11875_00.jpg,"(202, 197, 182)",the row top in white
11876_00.jpg,"(90, 69, 75)",a women ' s t - shirt in a metallic effect
11877_00.jpg,"(243, 138, 95)",a woman wearing an orange top with a tie around the neck
11878_00.jpg,"(14, 19, 25)",a black and red t - shirt with a heart shaped logo
11879_00.jpg,"(209, 169, 209)",a woman wearing a purple turtle neck sweater
11880_00.jpg,"(160, 176, 200)",a blue t - shirt with a graphic print
11881_00.jpg,"(240, 222, 219)",a white top with a lace trim
11882_00.jpg,"(214, 206, 187)",a white shirt with a v - neck and a draws
11883_00.jpg,"(46, 55, 80)",the top is a navy blue top with a scooped neckline
11884_00.jpg,"(167, 171, 149)",a woman wearing a green sweater
11887_00.jpg,"(225, 213, 202)",a white t - shirt with a blood print on the front
11888_00.jpg,"(95, 100, 110)",a navy and white sweater with a geometric pattern
11889_00.jpg,"(26, 25, 23)",a black and gold floral shirt with a long sleeve
11890_00.jpg,"(19, 21, 20)",the polo shirt in black
11891_00.jpg,"(99, 105, 120)",a woman wearing a blue and white blouse
11893_00.jpg,"(204, 23, 50)",a red sweatshirt with the word ' s logo on it
11894_00.jpg,"(12, 13, 15)",a black top with a v - neck and long sleeves
11895_00.jpg,"(184, 25, 32)",a red and white striped top
11897_00.jpg,"(38, 45, 68)",the crop top in navy
11898_00.jpg,"(151, 56, 55)",a woman wearing a red sweater
11899_00.jpg,"(31, 33, 35)",black sports bra top
11900_00.jpg,"(201, 196, 177)",a grey t - shirt with a gold logo
11901_00.jpg,"(144, 103, 202)",a purple t - shirt with a v - neck and short sleeves
11904_00.jpg,"(60, 58, 53)",a white sweater with a lace - trim
11905_00.jpg,"(13, 14, 18)",a black sweater with se se se se se se se se se se se se se se se se se
11907_00.jpg,"(32, 38, 55)",guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess
11908_00.jpg,"(198, 79, 52)",a woman wearing an orange top with a long sleeve
11909_00.jpg,"(252, 126, 177)",a pink t - shirt with the slogan ' i love you '
11910_00.jpg,"(20, 22, 21)",the nike tee in grey
11911_00.jpg,"(245, 245, 245)",a white t - shirt with a v - neck and short sleeves
11914_00.jpg,"(157, 28, 53)",a red sweater with a long sleeve and a round neck
11915_00.jpg,"(63, 66, 70)",a cropped crop top with a floral print
11917_00.jpg,"(28, 29, 33)",a black top with lace trims and a lace trim
11918_00.jpg,"(167, 168, 151)",a white sweater with a rib knit
11920_00.jpg,"(245, 245, 245)",a grey bodysuit with a long sleeve and a round neckline
11922_00.jpg,"(245, 245, 245)",white t - shirt with black logo
11923_00.jpg,"(135, 138, 123)",a women ' s t - shirt in a light green color
11924_00.jpg,"(44, 113, 200)",a blue sweater with a tie around the neck
11925_00.jpg,"(23, 24, 27)",a black t - shirt with the words ' tomorrow is now '
11926_00.jpg,"(247, 241, 214)",cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped
11928_00.jpg,"(235, 215, 216)",supergirl - long sleeved top - pink
11929_00.jpg,"(245, 245, 245)",white t - shirt with black logo
11930_00.jpg,"(135, 138, 123)",a women ' s t - shirt in a light green color
11931_00.jpg,"(44, 113, 200)",a blue sweater with a tie around the neck
11932_00.jpg,"(23, 24, 27)",a black t - shirt with the words ' tomorrow is now '
11933_00.jpg,"(247, 241, 214)",cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped
11935_00.jpg,"(243, 70, 25)",a woman wearing an orange blouse with a bow
11936_00.jpg,"(245, 245, 246)",t - shirt with round neck and round neck
11937_00.jpg,"(126, 51, 28)",a brown blouse with a long sleeve and a v neck
11939_00.jpg,"(27, 106, 153)",a woman wearing a blue top with a ru neck
11940_00.jpg,"(130, 131, 143)",tommy - t - shirt - white / red
11941_00.jpg,"(123, 29, 40)",a woman wearing a red sweater
11942_00.jpg,"(232, 222, 210)",the turtle neck sweater in ivory
11944_00.jpg,"(26, 28, 29)",a black top with lace detailing
11945_00.jpg,"(204, 125, 124)",the linen jacket in pink
11947_00.jpg,"(214, 204, 193)",a white sweatshirt with the word hello california in blue on the front
11948_00.jpg,"(22, 24, 26)",a black sweater with buttons and a v - neck
11949_00.jpg,"(245, 245, 246)",t - shirt with ru rus
11950_00.jpg,"(166, 211, 211)",a woman wearing a light blue sweatshirt with a scoop neck
11951_00.jpg,"(245, 245, 245)",a grey t - shirt with a v - neck and a v - neckline
11952_00.jpg,"(181, 173, 161)",a white blouse with a bea neck and a rut
11953_00.jpg,"(18, 20, 20)",a black top with a v - neck and a v - neck
11954_00.jpg,"(24, 25, 24)",a black crop top with gold trim and a gold chain
11955_00.jpg,"(219, 179, 183)",a white and red floral print blouse
11956_00.jpg,"(80, 72, 54)",a woman wearing a striped sweater
11957_00.jpg,"(6, 114, 216)",polo - shirt - blue
11959_00.jpg,"(195, 192, 173)",a white blouse with a tie around the neck
11960_00.jpg,"(230, 217, 197)",a white sweater with a gold logo on the front
11961_00.jpg,"(126, 128, 116)",a white sweater with a button down the front
11962_00.jpg,"(22, 20, 20)",t - shirt with metallic logo
11963_00.jpg,"(245, 245, 245)",a white top with a v - neck and long sleeves
11964_00.jpg,"(21, 23, 24)",a black top with a long sleeve and a round neckline
11965_00.jpg,"(206, 204, 184)",a white sweater with a rib knit
11966_00.jpg,"(237, 232, 97)",true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true true
11968_00.jpg,"(63, 67, 72)",a woman wearing a striped top
11969_00.jpg,"(64, 64, 72)",a white t - shirt with a pocket and a black logo
11971_00.jpg,"(7, 8, 9)",a women ' s sweater with a long sleeve and a round neckline
11972_00.jpg,"(21, 21, 23)",a black top with a knot on the front
11973_00.jpg,"(65, 66, 71)",a black sweater with fringes on the sleeves
11974_00.jpg,"(241, 208, 72)",a yellow t - shirt with a lace detail
11975_00.jpg,"(84, 41, 56)",a cropped crop top with a long sleeve and a scooped neckline
11976_00.jpg,"(14, 15, 17)",a black top with a ru ru ru
11977_00.jpg,"(30, 32, 33)",a white and black striped top
11978_00.jpg,"(245, 245, 245)",calvin cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped cropped crop
11979_00.jpg,"(93, 118, 111)",white ' go citizen ' t - shirt
11980_00.jpg,"(43, 48, 132)",a blue sweater with a scoop neck and a long sleeve
11981_00.jpg,"(125, 118, 114)",t - shirt basic - light grey
11982_00.jpg,"(246, 246, 245)",the white blouse is a lightweight cotton shirt with a v - neckline and a long sleeve
11983_00.jpg,"(206, 166, 167)",a white bodysuit with the word tommy ' s on it
11984_00.jpg,"(247, 247, 247)",lace long sleeve top
11986_00.jpg,"(33, 35, 45)",tommy - t - shirt - black
11988_00.jpg,"(200, 164, 165)",a grey t - shirt with the word love and hearts
11989_00.jpg,"(135, 138, 147)",a grey sweater with a v - neck and short sleeves
11990_00.jpg,"(147, 174, 153)",a white and green striped top
11991_00.jpg,"(245, 245, 246)",the white t - shirt with ru ru
11995_00.jpg,"(176, 195, 196)",a white top with a side slit
11996_00.jpg,"(23, 22, 20)",a black top with a ru ru ru
11997_00.jpg,"(76, 71, 74)",a grey top with a round neck and a curved hem
11998_00.jpg,"(245, 245, 245)",a white tank top with a scoop neckline
11999_00.jpg,"(242, 47, 102)",laci - polo - shirt - pink
12001_00.jpg,"(245, 245, 245)",a white t - shirt with a round neck and short sleeves
12002_00.jpg,"(27, 29, 30)",a black t - shirt with gold lettering and a heart
12004_00.jpg,"(117, 97, 90)",a woman wearing a colorful jacket with a hoodie
12005_00.jpg,"(54, 75, 70)",a green floral top with a white flower print
12007_00.jpg,"(15, 15, 17)",the black and white floral print drawsack bag
12008_00.jpg,"(20, 19, 17)",a black sequin top with sequins and sequins
12009_00.jpg,"(42, 53, 90)",the navy jacket is a lightweight - knit jacket with a long sleeves and a buttoned closure
12010_00.jpg,"(240, 155, 125)",a woman wearing an orange top with a scoop neck
12013_00.jpg,"(246, 246, 246)",a white sweater with lace detailing
12015_00.jpg,"(245, 245, 246)",v neck - long sleeved top - white
12016_00.jpg,"(15, 17, 17)",a black top with a lace - trimmed neckline
12017_00.jpg,"(35, 55, 56)",a green top with a zippered neckline
12018_00.jpg,"(245, 245, 245)",a white top with a twist on the front
12019_00.jpg,"(189, 195, 207)",a white turtle neck sweater
12020_00.jpg,"(26, 66, 147)",a blue sweater with a cow print on the front
12021_00.jpg,"(106, 10, 33)",a red top with a bow on the front
12022_00.jpg,"(216, 210, 197)",a white top with a tie around the neck
12023_00.jpg,"(35, 34, 40)",a black t - shirt with a picture of a man in a hat
12025_00.jpg,"(25, 26, 28)",a black and white striped sweater with a turtle neck
12026_00.jpg,"(30, 86, 170)",a woman wearing a blue turtle neck sweater
12028_00.jpg,"(208, 191, 189)",a white t - shirt with a v - neck and short sleeves
12029_00.jpg,"(216, 19, 21)",a white t - shirt with a heart and the word peace
12031_00.jpg,"(23, 29, 47)",hollisen - t - shirt - dark blue
12032_00.jpg,"(246, 246, 246)",a black bodysuit with a rib knit
